SiteId,WsWaIdx,DateHrGmt,DateHrLwt,Tsfc_F,Tdew_F,Twet_F,Rh_PCT,Psfc_MB,CldCov_PCT,Twc_F,Tapp_F,Spd_KTS,Dir_DEG,PcpPrevHr_IN,DnSol_WsqM,DiffHorz_WsqM,DirNormIr_WsqM,Spd_MPH
Madrid History 2012,581525,2012-11-10-19,2012-11-10-20,45.9,45.4,44.5,99,926.7,64,40.7,40.7,9,230,0.00,0,0,0,10
Madrid History 2012,581525,2012-11-10-20,2012-11-10-21,44.9,43.2,43.8,94,925.8,76,41.6,41.6,5,250,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-10-21,2012-11-10-22,44.8,42.9,43.8,94,925.4,63,41.6,41.6,5,250,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-10-22,2012-11-10-23,44.0,42.2,42.0,94,925.3,52,40.7,40.7,5,260,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-10-23,2012-11-11-00,43.2,41.4,42.0,94,925.2,51,39.8,39.8,5,270,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-00,2012-11-11-01,42.3,40.5,40.2,94,925.0,54,38.7,38.7,5,280,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-01,2012-11-11-02,42.1,39.7,39.9,92,924.1,10,37.6,37.6,6,300,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-11-02,2012-11-11-03,39.9,38.3,38.4,94,923.6,20,36.0,36.0,5,300,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-03,2012-11-11-04,39.4,37.7,38.4,94,923.5,26,35.4,35.4,5,320,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-04,2012-11-11-05,39.2,37.2,36.5,93,923.7,34,34.9,34.9,5,330,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-05,2012-11-11-06,38.9,36.7,36.4,92,924.1,49,34.6,34.6,5,340,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-06,2012-11-11-07,38.8,36.1,36.1,90,924.5,56,34.1,34.1,5,340,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-11-07,2012-11-11-08,39.0,35.5,35.9,88,924.1,62,33.6,33.6,7,350,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-11-08,2012-11-11-09,40.7,35.9,37.0,83,924.7,79,35.2,35.2,7,350,0.00,35,31,37,8
Madrid History 2012,581525,2012-11-11-09,2012-11-11-10,43.5,36.0,39.4,75,925.5,48,37.9,37.9,9,360,0.00,162,90,287,10
Madrid History 2012,581525,2012-11-11-10,2012-11-11-11,43.0,30.4,37.4,61,928.0,26,35.2,35.2,15,40,0.00,330,91,626,17
Madrid History 2012,581525,2012-11-11-11,2012-11-11-12,44.6,30.8,37.0,58,928.1,13,37.4,37.4,14,30,0.00,455,82,783,16
Madrid History 2012,581525,2012-11-11-12,2012-11-11-13,46.5,30.4,39.4,53,928.9,28,38.7,38.7,19,20,0.00,514,87,815,22
Madrid History 2012,581525,2012-11-11-13,2012-11-11-14,46.5,30.4,39.4,53,928.9,26,39.0,39.0,18,30,0.00,506,93,791,21
Madrid History 2012,581525,2012-11-11-14,2012-11-11-15,46.0,30.7,38.1,55,928.8,38,38.7,38.7,16,20,0.00,454,80,789,18
Madrid History 2012,581525,2012-11-11-15,2012-11-11-16,44.6,31.7,39.0,61,929.3,42,37.5,37.5,14,20,0.00,331,82,659,16
Madrid History 2012,581525,2012-11-11-16,2012-11-11-17,41.6,32.1,36.9,69,929.8,38,34.4,34.4,12,10,0.00,197,63,549,14
Madrid History 2012,581525,2012-11-11-17,2012-11-11-18,44.4,28.7,36.4,54,930.0,23,36.5,36.5,17,20,0.00,52,30,270,20
Madrid History 2012,581525,2012-11-11-18,2012-11-11-19,44.7,31.3,38.7,59,930.1,12,36.9,36.9,16,20,0.00,0,0,0,18
Madrid History 2012,581525,2012-11-11-19,2012-11-11-20,43.7,32.4,38.0,65,931.5,16,35.9,35.9,15,20,0.00,0,0,0,17
Madrid History 2012,581525,2012-11-11-20,2012-11-11-21,41.4,35.0,38.1,78,931.6,21,34.7,34.7,10,0,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-11-21,2012-11-11-22,40.7,34.7,36.5,79,932.5,13,33.9,33.9,10,0,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-11-22,2012-11-11-23,39.7,33.9,36.7,80,932.9,5,32.8,32.8,10,0,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-11-23,2012-11-12-00,38.7,33.4,35.1,81,933.2,6,31.7,31.7,9,0,0.00,0,0,0,10
Madrid History 2012,581525,2012-11-12-00,2012-11-12-01,37.9,32.9,35.2,82,933.4,7,30.7,30.7,9,0,0.00,0,0,0,10
Madrid History 2012,581525,2012-11-12-01,2012-11-12-02,37.6,33.1,35.4,84,933.9,4,30.1,30.1,10,0,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-12-02,2012-11-12-03,37.4,32.7,33.5,83,934.1,5,29.6,29.6,10,0,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-12-03,2012-11-12-04,37.3,32.5,33.5,83,934.5,30,29.5,29.5,10,360,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-12-04,2012-11-12-05,37.1,32.3,33.5,83,934.7,20,29.4,29.4,10,360,0.00,0,0,0,12
Madrid History 2012,581525,2012-11-12-05,2012-11-12-06,36.8,32.2,33.7,84,935.3,30,29.3,29.3,9,360,0.00,0,0,0,10
Madrid History 2012,581525,2012-11-12-06,2012-11-12-07,36.7,32.2,33.7,84,936.0,56,29.5,29.5,9,360,0.00,0,0,0,10
Madrid History 2012,581525,2012-11-12-07,2012-11-12-08,37.2,32.6,33.5,83,936.4,66,30.4,30.4,8,350,0.00,0,0,0,9
Madrid History 2012,581525,2012-11-12-08,2012-11-12-09,44.4,23.7,34.9,44,938.3,71,38.6,38.6,10,20,0.00,27,27,0,12
Madrid History 2012,581525,2012-11-12-09,2012-11-12-10,48.0,24.9,37.2,40,938.3,53,43.3,43.3,9,20,0.00,135,101,138,10
Madrid History 2012,581525,2012-11-12-10,2012-11-12-11,51.2,26.2,39.8,38,938.1,47,47.4,47.4,9,30,0.00,302,122,474,10
Madrid History 2012,581525,2012-11-12-11,2012-11-12-12,48.9,34.8,41.7,58,937.4,47,45.3,45.3,7,20,0.00,438,107,703,8
Madrid History 2012,581525,2012-11-12-12,2012-11-12-13,51.7,35.1,42.4,53,937.3,46,48.9,48.9,7,20,0.00,506,104,774,8
Madrid History 2012,581525,2012-11-12-13,2012-11-12-14,54.4,36.2,44.9,50,937.2,34,51.9,51.9,7,40,0.00,515,98,804,8
Madrid History 2012,581525,2012-11-12-14,2012-11-12-15,54.8,36.1,44.7,49,936.7,49,52.8,52.8,7,30,0.00,470,89,811,8
Madrid History 2012,581525,2012-11-12-15,2012-11-12-16,54.1,36.7,45.3,52,936.6,41,52.2,52.2,6,20,0.00,358,78,749,7
Madrid History 2012,581525,2012-11-12-16,2012-11-12-17,48.1,35.0,40.6,61,936.9,28,44.5,44.5,7,20,0.00,211,64,612,8
Madrid History 2012,581525,2012-11-12-17,2012-11-12-18,45.9,34.5,39.5,64,937.3,26,41.6,41.6,7,10,0.00,54,34,256,8
Madrid History 2012,581525,2012-11-12-18,2012-11-12-19,44.8,35.1,40.2,69,937.4,27,40.1,40.1,8,20,0.00,0,0,0,9
Madrid History 2012,581525,2012-11-12-19,2012-11-12-20,47.9,27.2,37.9,44,940.0,17,47.7,47.7,2,0,0.00,0,0,0,2
Madrid History 2012,581525,2012-11-12-20,2012-11-12-21,41.8,34.6,37.9,76,937.2,5,36.8,36.8,7,10,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-12-21,2012-11-12-22,40.8,34.2,36.4,78,937.2,7,35.4,35.4,7,10,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-12-22,2012-11-12-23,39.9,33.9,36.5,79,937.3,6,34.4,34.4,7,0,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-12-23,2012-11-13-00,39.2,33.6,35.1,81,937.4,12,33.4,33.4,7,0,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-13-00,2012-11-13-01,38.5,33.2,35.2,82,937.2,13,32.7,32.7,7,0,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-13-01,2012-11-13-02,37.7,33.1,35.4,84,937.3,18,32.3,32.3,6,20,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-13-02,2012-11-13-03,37.0,32.0,33.5,83,936.9,17,31.5,31.5,6,20,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-13-03,2012-11-13-04,36.4,30.9,33.3,81,936.6,12,30.9,30.9,6,10,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-13-04,2012-11-13-05,36.1,29.8,33.0,78,936.6,11,30.3,30.3,6,10,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-13-05,2012-11-13-06,35.7,28.8,32.7,76,936.7,19,29.8,29.8,6,0,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-13-06,2012-11-13-07,35.5,27.8,31.0,74,936.6,19,29.4,29.4,6,0,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-13-07,2012-11-13-08,35.8,27.1,32.0,70,936.4,18,29.5,29.5,7,0,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-13-08,2012-11-13-09,41.1,27.9,35.5,59,936.0,26,35.9,35.9,7,10,0.00,40,29,142,8
Madrid History 2012,581525,2012-11-13-09,2012-11-13-10,46.8,28.7,38.7,49,936.0,24,43.2,43.2,6,30,0.00,201,51,622,7
Madrid History 2012,581525,2012-11-13-10,2012-11-13-11,51.1,29.0,40.5,42,935.6,22,48.6,48.6,6,30,0.00,359,61,796,7
Madrid History 2012,581525,2012-11-13-11,2012-11-13-12,55.4,23.4,40.8,29,939.1,13,53.3,53.3,7,40,0.00,476,67,874,8
Madrid History 2012,581525,2012-11-13-12,2012-11-13-13,57.6,24.3,43.2,28,938.1,5,57.0,57.0,5,30,0.00,539,73,904,6
Madrid History 2012,581525,2012-11-13-13,2012-11-13-14,59.0,25.1,43.0,27,938.2,2,57.1,57.1,9,90,0.00,540,73,907,10
Madrid History 2012,581525,2012-11-13-14,2012-11-13-15,58.3,27.6,43.8,31,937.4,43,56.6,56.6,8,90,0.00,484,69,891,9
Madrid History 2012,581525,2012-11-13-15,2012-11-13-16,57.3,31.0,45.1,37,934.2,10,57.3,57.3,4,50,0.00,371,66,822,5
Madrid History 2012,581525,2012-11-13-16,2012-11-13-17,60.1,25.4,44.0,26,936.4,15,58.5,58.5,9,50,0.00,219,58,680,10
Madrid History 2012,581525,2012-11-13-17,2012-11-13-18,58.3,25.3,43.2,28,937.2,35,57.3,57.3,6,70,0.00,54,30,313,7
Madrid History 2012,581525,2012-11-13-18,2012-11-13-19,56.4,26.9,42.7,32,936.6,42,54.7,54.7,7,60,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-13-19,2012-11-13-20,53.2,25.2,40.2,33,936.4,53,49.1,49.1,12,60,0.00,0,0,0,14
Madrid History 2012,581525,2012-11-13-20,2012-11-13-21,46.5,28.8,38.9,50,933.7,59,41.9,41.9,8,30,0.00,0,0,0,9
Madrid History 2012,581525,2012-11-13-21,2012-11-13-22,46.4,29.8,39.2,52,933.4,75,41.8,41.8,8,30,0.00,0,0,0,9
Madrid History 2012,581525,2012-11-13-22,2012-11-13-23,46.3,32.0,38.4,57,933.5,78,41.8,41.8,8,40,0.00,0,0,0,9
Madrid History 2012,581525,2012-11-13-23,2012-11-14-00,46.0,34.0,39.3,63,933.6,83,41.6,41.6,7,40,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-14-00,2012-11-14-01,46.0,36.1,40.1,68,933.7,83,42.0,42.0,7,30,0.00,0,0,0,8
Madrid History 2012,581525,2012-11-14-01,2012-11-14-02,47.2,39.5,42.8,75,933.3,90,43.8,43.8,6,30,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-14-02,2012-11-14-03,47.6,41.6,43.5,80,933.1,99,44.6,44.6,6,30,0.01,0,0,0,7
Madrid History 2012,581525,2012-11-14-03,2012-11-14-04,48.3,43.4,45.8,84,932.7,98,45.5,45.5,5,30,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-14-04,2012-11-14-05,48.7,44.6,46.1,86,932.9,97,45.8,45.8,6,20,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-14-05,2012-11-14-06,49.0,45.6,46.4,88,933.0,92,46.0,46.0,6,20,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-14-06,2012-11-14-07,49.2,46.3,46.7,90,933.3,74,46.1,46.1,6,20,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-14-07,2012-11-14-08,50.6,48.6,48.9,93,932.7,55,47.8,47.8,6,30,0.01,0,0,0,7
Madrid History 2012,581525,2012-11-14-08,2012-11-14-09,51.9,49.8,50.7,93,936.3,72,47.7,47.7,11,40,0.00,22,22,0,13
Madrid History 2012,581525,2012-11-14-09,2012-11-14-10,53.8,49.9,51.5,87,936.3,68,51.8,51.8,6,20,0.00,87,86,7,7
Madrid History 2012,581525,2012-11-14-10,2012-11-14-11,56.7,50.5,52.0,80,935.9,60,55.8,55.8,5,40,0.00,170,156,38,6
Madrid History 2012,581525,2012-11-14-11,2012-11-14-12,60.8,50.0,53.0,68,936.3,84,58.9,58.9,11,70,0.00,261,211,108,13
Madrid History 2012,581525,2012-11-14-12,2012-11-14-13,60.3,50.7,53.6,71,933.2,96,59.6,59.6,6,80,0.00,247,227,40,7
Madrid History 2012,581525,2012-11-14-13,2012-11-14-14,64.2,50.1,54.5,60,936.3,95,63.6,63.6,9,70,0.00,166,165,2,10
Madrid History 2012,581525,2012-11-14-14,2012-11-14-15,64.1,48.4,53.8,57,935.4,99,62.9,62.9,12,70,0.00,144,144,0,14
Madrid History 2012,581525,2012-11-14-15,2012-11-14-16,60.6,48.3,52.2,64,935.4,92,58.3,58.3,13,70,0.00,73,73,0,15
Madrid History 2012,581525,2012-11-14-16,2012-11-14-17,60.5,48.3,52.2,64,935.5,88,58.8,58.8,10,90,0.00,58,58,0,12
Madrid History 2012,581525,2012-11-14-17,2012-11-14-18,55.6,50.7,52.7,84,933.2,83,54.4,54.4,5,80,0.00,19,19,0,6
Madrid History 2012,581525,2012-11-14-18,2012-11-14-19,55.8,52.3,53.4,88,932.9,87,55.6,55.6,3,120,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-14-19,2012-11-14-20,55.2,51.9,51.8,89,933.3,88,55.0,55.0,3,110,0.01,0,0,0,3
Madrid History 2012,581525,2012-11-14-20,2012-11-14-21,54.7,51.7,52.0,90,933.4,86,54.5,54.5,3,100,0.01,0,0,0,3
Madrid History 2012,581525,2012-11-14-21,2012-11-14-22,54.3,51.6,52.1,91,933.6,80,53.8,53.8,4,90,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-14-22,2012-11-14-23,53.6,51.2,50.5,92,933.9,72,52.9,52.9,4,90,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-14-23,2012-11-15-00,52.8,50.9,50.9,94,934.3,86,51.9,51.9,4,90,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-15-00,2012-11-15-01,52.6,50.7,50.9,94,934.5,93,51.7,51.7,4,100,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-15-01,2012-11-15-02,52.8,50.4,50.5,92,934.8,96,51.8,51.8,4,100,0.01,0,0,0,5
Madrid History 2012,581525,2012-11-15-02,2012-11-15-03,52.7,50.1,50.4,91,934.4,98,51.3,51.3,4,90,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-15-03,2012-11-15-04,52.5,49.6,50.2,90,934.0,98,50.9,50.9,5,90,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-15-04,2012-11-15-05,52.3,49.2,50.1,89,934.0,99,50.7,50.7,5,80,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-15-05,2012-11-15-06,52.3,48.7,49.9,88,934.0,99,50.7,50.7,5,70,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-15-06,2012-11-15-07,52.4,48.4,49.7,87,934.2,99,50.9,50.9,4,60,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-15-07,2012-11-15-08,52.9,48.7,49.6,86,934.0,100,51.5,51.5,5,60,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-15-08,2012-11-15-09,53.7,48.9,51.0,84,934.4,100,52.2,52.2,5,70,0.00,8,8,0,6
Madrid History 2012,581525,2012-11-15-09,2012-11-15-10,54.8,49.4,50.6,82,934.7,99,53.3,53.3,5,80,0.00,32,32,0,6
Madrid History 2012,581525,2012-11-15-10,2012-11-15-11,55.8,49.8,52.0,80,934.7,98,54.3,54.3,6,90,0.00,68,68,0,7
Madrid History 2012,581525,2012-11-15-11,2012-11-15-12,55.5,48.2,51.4,77,938.2,100,55.5,55.5,2,0,0.00,98,98,0,2
Madrid History 2012,581525,2012-11-15-12,2012-11-15-13,56.6,50.2,51.8,79,934.5,100,55.0,55.0,6,90,0.00,96,96,0,7
Madrid History 2012,581525,2012-11-15-13,2012-11-15-14,57.1,50.7,51.8,79,934.0,99,55.8,55.8,6,120,0.01,90,90,0,7
Madrid History 2012,581525,2012-11-15-14,2012-11-15-15,57.0,51.1,52.1,81,933.2,100,55.7,55.7,6,110,0.00,76,76,0,7
Madrid History 2012,581525,2012-11-15-15,2012-11-15-16,57.1,49.9,51.4,77,936.3,94,54.3,54.3,11,140,0.00,55,55,0,13
Madrid History 2012,581525,2012-11-15-16,2012-11-15-17,57.0,49.9,51.4,77,936.3,84,54.5,54.5,10,160,0.00,47,47,0,12
Madrid History 2012,581525,2012-11-15-17,2012-11-15-18,57.0,51.6,52.3,82,936.3,83,55.3,55.3,7,140,0.00,19,19,0,8
Madrid History 2012,581525,2012-11-15-18,2012-11-15-19,55.3,49.9,50.6,82,935.5,87,52.9,52.9,8,120,0.00,0,0,0,9
Madrid History 2012,581525,2012-11-15-19,2012-11-15-20,55.2,51.5,51.6,88,936.3,77,51.9,51.9,11,110,0.00,0,0,0,13
Madrid History 2012,581525,2012-11-15-20,2012-11-15-21,52.2,49.4,50.4,91,933.3,68,50.5,50.5,5,110,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-15-21,2012-11-15-22,51.2,49.0,48.8,92,933.4,71,49.7,49.7,4,100,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-15-22,2012-11-15-23,50.9,48.8,48.9,93,933.5,81,49.5,49.5,4,100,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-15-23,2012-11-16-00,50.7,48.7,48.9,93,933.8,90,49.6,49.6,4,90,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-16-00,2012-11-16-01,50.9,48.8,48.9,93,933.9,93,50.1,50.1,3,90,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-16-01,2012-11-16-02,51.1,49.8,49.2,95,933.2,94,50.2,50.2,3,130,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-16-02,2012-11-16-03,51.0,49.7,49.4,96,932.7,94,50.3,50.3,3,120,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-16-03,2012-11-16-04,50.8,49.4,49.4,96,932.4,87,49.6,49.6,4,110,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-16-04,2012-11-16-05,50.4,49.1,49.4,96,932.4,91,48.9,48.9,4,110,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-16-05,2012-11-16-06,50.2,48.8,49.2,95,932.4,92,48.4,48.4,5,110,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-16-06,2012-11-16-07,50.0,48.5,49.2,95,932.5,94,48.1,48.1,5,120,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-16-07,2012-11-16-08,50.4,48.8,49.2,95,932.3,98,48.3,48.3,5,120,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-16-08,2012-11-16-09,51.0,48.5,48.8,92,932.2,97,48.9,48.9,5,120,0.00,8,8,0,6
Madrid History 2012,581525,2012-11-16-09,2012-11-16-10,50.1,49.8,49.9,99,935.4,95,50.1,50.1,2,0,0.00,36,36,0,2
Madrid History 2012,581525,2012-11-16-10,2012-11-16-11,50.9,49.5,49.2,95,934.6,96,50.9,50.9,2,30,0.00,69,69,0,2
Madrid History 2012,581525,2012-11-16-11,2012-11-16-12,51.9,49.8,50.7,93,936.2,93,51.4,51.4,3,130,0.00,96,96,0,3
Madrid History 2012,581525,2012-11-16-12,2012-11-16-13,51.9,51.6,51.6,99,935.4,93,50.7,50.7,4,130,0.00,119,119,0,5
Madrid History 2012,581525,2012-11-16-13,2012-11-16-14,52.6,50.9,50.9,94,934.2,94,51.9,51.9,4,120,0.00,130,130,0,5
Madrid History 2012,581525,2012-11-16-14,2012-11-16-15,55.3,48.1,49.8,77,933.5,97,55.3,55.3,3,90,0.00,139,139,0,3
Madrid History 2012,581525,2012-11-16-15,2012-11-16-16,54.4,48.2,50.3,80,932.6,97,53.9,53.9,4,90,0.00,115,115,0,5
Madrid History 2012,581525,2012-11-16-16,2012-11-16-17,55.2,46.4,48.9,72,932.6,98,55.2,55.2,2,0,0.00,61,61,0,2
Madrid History 2012,581525,2012-11-16-17,2012-11-16-18,54.4,46.8,49.6,76,932.0,99,54.4,54.4,2,50,0.00,13,13,0,2
Madrid History 2012,581525,2012-11-16-18,2012-11-16-19,55.2,49.4,50.4,81,931.0,100,55.2,55.2,2,50,0.00,0,0,0,2
Madrid History 2012,581525,2012-11-16-19,2012-11-16-20,51.8,46.5,48.9,82,932.6,100,49.5,49.5,6,40,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-16-20,2012-11-16-21,52.6,50.1,50.5,92,928.7,100,50.7,50.7,5,100,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-16-21,2012-11-16-22,52.2,49.8,50.5,92,928.4,100,49.8,49.8,6,100,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-16-22,2012-11-16-23,51.7,49.5,48.8,92,928.2,100,49.3,49.3,6,110,0.01,0,0,0,7
Madrid History 2012,581525,2012-11-16-23,2012-11-17-00,51.2,48.9,48.9,93,927.9,100,48.8,48.8,6,110,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-17-00,2012-11-17-01,50.6,48.5,48.9,93,927.6,99,48.1,48.1,6,110,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-17-01,2012-11-17-02,50.4,48.4,48.9,93,927.2,100,47.3,47.3,7,130,0.03,0,0,0,8
Madrid History 2012,581525,2012-11-17-02,2012-11-17-03,50.0,48.0,47.2,93,926.4,98,47.0,47.0,6,130,0.02,0,0,0,7
Madrid History 2012,581525,2012-11-17-03,2012-11-17-04,49.5,47.5,47.2,93,925.8,99,46.5,46.5,6,130,0.02,0,0,0,7
Madrid History 2012,581525,2012-11-17-04,2012-11-17-05,49.1,46.9,47.2,93,925.2,99,45.8,45.8,7,130,0.02,0,0,0,8
Madrid History 2012,581525,2012-11-17-05,2012-11-17-06,48.7,46.4,47.0,92,924.9,99,45.3,45.3,7,130,0.02,0,0,0,8
Madrid History 2012,581525,2012-11-17-06,2012-11-17-07,48.7,46.1,46.9,91,924.7,100,45.4,45.4,7,130,0.02,0,0,0,8
Madrid History 2012,581525,2012-11-17-07,2012-11-17-08,48.8,46.3,46.9,91,925.2,100,46.0,46.0,6,130,0.06,0,0,0,7
Madrid History 2012,581525,2012-11-17-08,2012-11-17-09,48.6,46.2,47.0,92,925.2,100,46.3,46.3,5,120,0.03,2,2,0,6
Madrid History 2012,581525,2012-11-17-09,2012-11-17-10,48.2,48.0,48.2,100,927.9,100,43.4,43.4,10,140,0.01,8,8,0,12
Madrid History 2012,581525,2012-11-17-10,2012-11-17-11,48.7,46.0,46.9,91,925.2,100,46.1,46.1,5,120,0.01,21,21,0,6
Madrid History 2012,581525,2012-11-17-11,2012-11-17-12,49.2,46.0,46.6,89,925.1,100,47.3,47.3,4,110,0.00,37,37,0,5
Madrid History 2012,581525,2012-11-17-12,2012-11-17-13,50.1,49.8,49.9,99,927.0,100,46.6,46.6,8,190,0.00,59,59,0,9
Madrid History 2012,581525,2012-11-17-13,2012-11-17-14,50.2,49.8,49.9,99,927.0,98,46.7,46.7,8,200,0.02,104,104,0,9
Madrid History 2012,581525,2012-11-17-14,2012-11-17-15,50.9,49.5,49.2,95,925.9,85,48.1,48.1,7,200,0.01,208,193,34,8
Madrid History 2012,581525,2012-11-17-15,2012-11-17-16,50.4,49.0,49.2,95,925.4,81,48.8,48.8,4,200,0.01,193,155,106,5
Madrid History 2012,581525,2012-11-17-16,2012-11-17-17,48.2,48.1,48.2,100,926.0,83,45.3,45.3,6,150,0.01,118,93,114,7
Madrid History 2012,581525,2012-11-17-17,2012-11-17-18,47.4,47.1,46.3,99,925.9,83,44.8,44.8,5,140,0.01,27,24,38,6
Madrid History 2012,581525,2012-11-17-18,2012-11-17-19,48.0,47.3,46.1,98,925.5,93,45.7,45.7,4,120,0.01,0,0,0,5
Madrid History 2012,581525,2012-11-17-19,2012-11-17-20,48.4,47.0,47.5,95,923.3,100,47.6,47.6,3,80,0.01,0,0,0,3
Madrid History 2012,581525,2012-11-17-20,2012-11-17-21,48.4,46.9,47.5,95,923.4,100,46.9,46.9,4,70,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-17-21,2012-11-17-22,48.1,46.5,45.7,95,923.4,100,46.2,46.2,4,70,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-17-22,2012-11-17-23,47.2,45.8,45.7,95,923.4,87,45.7,45.7,3,60,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-17-23,2012-11-18-00,46.3,45.1,44.1,96,923.6,82,45.1,45.1,3,50,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-18-00,2012-11-18-01,46.3,45.0,43.9,95,923.7,86,44.8,44.8,3,30,0.00,0,0,0,3
Madrid History 2012,581525,2012-11-18-01,2012-11-18-02,46.3,44.9,43.9,95,923.8,87,44.3,44.3,4,20,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-18-02,2012-11-18-03,46.2,44.9,43.9,95,923.6,86,43.7,43.7,4,20,0.00,0,0,0,5
Madrid History 2012,581525,2012-11-18-03,2012-11-18-04,46.1,44.6,43.9,95,923.4,77,43.3,43.3,5,20,0.01,0,0,0,6
Madrid History 2012,581525,2012-11-18-04,2012-11-18-05,46.0,44.4,43.9,95,923.8,72,43.0,43.0,5,10,0.01,0,0,0,6
Madrid History 2012,581525,2012-11-18-05,2012-11-18-06,45.8,44.2,43.9,95,924.4,67,42.6,42.6,5,0,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-18-06,2012-11-18-07,45.5,43.9,43.8,94,924.9,60,42.1,42.1,6,0,0.00,0,0,0,7
Madrid History 2012,581525,2012-11-18-07,2012-11-18-08,45.5,44.0,43.9,95,925.2,71,42.5,42.5,5,0,0.00,0,0,0,6
Madrid History 2012,581525,2012-11-18-08,2012-11-18-09,46.9,44.7,45.3,92,925.5,31,43.6,43.6,6,0,0.00,22,22,0,7
Madrid History 2012,581525,2012-11-18-09,2012-11-18-10,51.8,42.8,47.3,72,928.0,20,47.6,47.6,11,30,0.00,154,73,367,13
Madrid History 2012,581525,2012-11-18-10,2012-11-18-11,52.7,45.9,48.3,78,926.3,14,49.8,49.8,8,20,0.00,304,90,603,9
Madrid History 2012,581525,2012-11-18-11,2012-11-18-12,53.7,42.8,48.0,67,928.9,22,50.0,50.0,11,40,0.00,418,94,721,13
Madrid History 2012,581525,2012-11-18-12,2012-11-18-13,55.5,41.3,48.1,59,929.8,34,53.4,53.4,7,70,0.00,462,115,697,8
Madrid History 2012,581525,2012-11-18-13,2012-11-18-14,53.8,44.6,48.7,71,929.8,40,50.6,50.6,9,40,0.01,420,181,481,10
